time	N001	V1	R1	I1
0.0451931	1.29745	-2.29745	1.29745	1
0.0451941	1.29739	-2.29739	1.29739	1
0.0451951	1.29733	-2.29733	1.29733	1
0.0451961	1.29727	-2.29727	1.29727	1
0.0451971	1.29721	-2.29721	1.29721	1
0.0451981	1.29715	-2.29715	1.29715	1
0.0451991	1.29709	-2.29709	1.29709	1
0.0452001	1.29703	-2.29703	1.29703	1
0.0452011	1.29697	-2.29697	1.29697	1
0.0452021	1.29691	-2.29692	1.29692	1
0.0452031	1.29686	-2.29685	1.29686	1
0.0452041	1.2968	-2.2968	1.2968	1
0.0452051	1.29674	-2.29674	1.29674	1
0.0452061	1.29668	-2.29668	1.29668	1
0.0452071	1.29662	-2.29662	1.29662	1
0.0452081	1.29656	-2.29656	1.29656	1
0.0452091	1.2965	-2.2965	1.2965	1
0.0452101	1.29644	-2.29644	1.29644	1
0.0452111	1.29638	-2.29638	1.29638	1
0.0452121	1.29632	-2.29632	1.29632	1
0.0452131	1.29626	-2.29626	1.29626	1
0.0452141	1.2962	-2.2962	1.2962	1
0.0452151	1.29614	-2.29614	1.29614	1
0.0452161	1.29608	-2.29608	1.29608	1
0.0452171	1.29602	-2.29602	1.29602	1
0.0452181	1.29596	-2.29596	1.29596	1
0.0452191	1.2959	-2.2959	1.2959	1
0.0452201	1.29584	-2.29584	1.29584	1
0.0452211	1.29578	-2.29578	1.29578	1
0.0452221	1.29572	-2.29572	1.29572	1
0.0452231	1.29566	-2.29566	1.29566	1
0.0452241	1.2956	-2.2956	1.2956	1
0.0452251	1.29554	-2.29554	1.29554	1
0.0452261	1.29548	-2.29548	1.29548	1
0.0452271	1.29542	-2.29542	1.29542	1
0.0452281	1.29536	-2.29536	1.29536	1
0.0452291	1.2953	-2.2953	1.2953	1
0.0452301	1.29524	-2.29524	1.29524	1
0.0452311	1.29518	-2.29518	1.29518	1
0.0452321	1.29512	-2.29512	1.29512	1
0.0452331	1.29506	-2.29506	1.29506	1
0.0452341	1.295	-2.295	1.295	1
0.0452351	1.29494	-2.29494	1.29494	1
0.0452361	1.29488	-2.29488	1.29488	1
0.0452371	1.29482	-2.29482	1.29482	1
0.0452381	1.29476	-2.29476	1.29476	1
0.045239	1.2947	-2.2947	1.2947	1
0.04524	1.29464	-2.29464	1.29464	1
0.045241	1.29458	-2.29458	1.29458	1
0.045242	1.29452	-2.29452	1.29452	1
0.045243	1.29446	-2.29446	1.29446	1
0.045244	1.2944	-2.2944	1.2944	1
0.045245	1.29434	-2.29434	1.29434	1
0.045246	1.29428	-2.29428	1.29428	1
0.045247	1.29422	-2.29422	1.29422	1
0.045248	1.29416	-2.29416	1.29416	1
0.045249	1.2941	-2.2941	1.2941	1
0.04525	1.29404	-2.29404	1.29404	1
0.045251	1.29398	-2.29398	1.29398	1
0.045252	1.29392	-2.29392	1.29392	1
0.045253	1.29386	-2.29386	1.29386	1
0.045254	1.2938	-2.2938	1.2938	1
0.045255	1.29374	-2.29374	1.29374	1
0.045256	1.29368	-2.29368	1.29368	1
0.045257	1.29362	-2.29362	1.29362	1
0.045258	1.29356	-2.29356	1.29356	1
0.045259	1.2935	-2.2935	1.2935	1
0.04526	1.29344	-2.29344	1.29344	1
0.045261	1.29338	-2.29338	1.29338	1
0.045262	1.29332	-2.29332	1.29332	1
0.045263	1.29326	-2.29326	1.29326	1
0.045264	1.2932	-2.2932	1.2932	1
0.045265	1.29314	-2.29314	1.29314	1
0.045266	1.29308	-2.29308	1.29308	1
0.045267	1.29302	-2.29302	1.29302	1
0.045268	1.29296	-2.29296	1.29296	1
0.045269	1.2929	-2.2929	1.2929	1
0.04527	1.29284	-2.29284	1.29284	1
0.045271	1.29278	-2.29278	1.29278	1
0.045272	1.29272	-2.29272	1.29272	1
0.045273	1.29266	-2.29266	1.29266	1
0.045274	1.2926	-2.2926	1.2926	1
0.045275	1.29254	-2.29254	1.29254	1
0.045276	1.29248	-2.29248	1.29248	1
0.045277	1.29242	-2.29242	1.29242	1
0.045278	1.29236	-2.29236	1.29236	1
0.045279	1.2923	-2.2923	1.2923	1
0.04528	1.29224	-2.29224	1.29224	1
0.045281	1.29218	-2.29218	1.29218	1
0.045282	1.29212	-2.29212	1.29212	1
0.045283	1.29206	-2.29206	1.29206	1
0.045284	1.292	-2.292	1.292	1
0.045285	1.29194	-2.29194	1.29194	1
0.045286	1.29188	-2.29188	1.29188	1
0.045287	1.29182	-2.29182	1.29182	1
0.045288	1.29176	-2.29176	1.29176	1
0.045289	1.2917	-2.2917	1.2917	1
0.04529	1.29164	-2.29164	1.29164	1
0.045291	1.29158	-2.29158	1.29158	1
0.045292	1.29152	-2.29152	1.29152	1
0.045293	1.29146	-2.29146	1.29146	1
0.045294	1.2914	-2.2914	1.2914	1
0.045295	1.29134	-2.29134	1.29134	1
0.045296	1.29128	-2.29128	1.29128	1
0.045297	1.29122	-2.29122	1.29122	1
0.045298	1.29116	-2.29116	1.29116	1
0.045299	1.2911	-2.2911	1.2911	1
0.0453	1.29104	-2.29104	1.29104	1
0.0453009	1.29098	-2.29098	1.29098	1
0.0453019	1.29092	-2.29092	1.29092	1
0.0453029	1.29086	-2.29086	1.29086	1
0.0453039	1.2908	-2.2908	1.2908	1
0.0453049	1.29074	-2.29074	1.29074	1
0.0453059	1.29068	-2.29068	1.29068	1
0.0453069	1.29062	-2.29062	1.29062	1
0.0453079	1.29056	-2.29056	1.29056	1
0.0453089	1.2905	-2.2905	1.2905	1
0.0453099	1.29044	-2.29044	1.29044	1
0.0453109	1.29038	-2.29038	1.29038	1
0.0453119	1.29032	-2.29032	1.29032	1
0.0453129	1.29026	-2.29026	1.29026	1
0.0453139	1.2902	-2.2902	1.2902	1
0.0453149	1.29014	-2.29014	1.29014	1
0.0453159	1.29008	-2.29008	1.29008	1
0.0453169	1.29002	-2.29002	1.29002	1
0.0453179	1.28996	-2.28996	1.28996	1
0.0453189	1.2899	-2.2899	1.2899	1
0.0453199	1.28984	-2.28984	1.28984	1
0.0453209	1.28978	-2.28978	1.28978	1
0.0453219	1.28972	-2.28972	1.28972	1
0.0453229	1.28966	-2.28966	1.28966	1
0.0453239	1.2896	-2.2896	1.2896	1
0.0453249	1.28954	-2.28954	1.28954	1
0.0453259	1.28948	-2.28948	1.28948	1
0.0453269	1.28942	-2.28942	1.28942	1
0.0453279	1.28936	-2.28936	1.28936	1
0.0453289	1.2893	-2.2893	1.2893	1
0.0453299	1.28924	-2.28924	1.28924	1
0.0453309	1.28918	-2.28918	1.28918	1
0.0453319	1.28912	-2.28912	1.28912	1
0.0453329	1.28906	-2.28906	1.28906	1
0.0453339	1.289	-2.289	1.289	1
0.0453349	1.28894	-2.28894	1.28894	1
0.0453359	1.28888	-2.28888	1.28888	1
0.0453369	1.28882	-2.28882	1.28882	1
0.0453379	1.28876	-2.28876	1.28876	1
0.0453389	1.2887	-2.2887	1.2887	1
0.0453399	1.28864	-2.28864	1.28864	1
0.0453409	1.28858	-2.28858	1.28858	1
0.0453419	1.28852	-2.28852	1.28852	1
0.0453429	1.28846	-2.28846	1.28846	1
0.0453439	1.2884	-2.2884	1.2884	1
0.0453449	1.28834	-2.28834	1.28834	1
0.0453459	1.28828	-2.28828	1.28828	1
0.0453469	1.28822	-2.28822	1.28822	1
0.0453479	1.28816	-2.28816	1.28816	1
0.0453489	1.2881	-2.2881	1.2881	1
0.0453499	1.28804	-2.28804	1.28804	1
0.0453509	1.28798	-2.28798	1.28798	1
0.0453519	1.28792	-2.28792	1.28792	1
0.0453529	1.28786	-2.28786	1.28786	1
0.0453539	1.2878	-2.2878	1.2878	1
0.0453549	1.28774	-2.28774	1.28774	1
0.0453559	1.28768	-2.28768	1.28768	1
0.0453569	1.28762	-2.28762	1.28762	1
0.0453579	1.28756	-2.28756	1.28756	1
0.0453589	1.2875	-2.2875	1.2875	1
0.0453599	1.28744	-2.28744	1.28744	1
0.0453609	1.28738	-2.28738	1.28738	1
0.0453619	1.28732	-2.28732	1.28732	1
0.0453628	1.28726	-2.28726	1.28726	1
0.0453638	1.2872	-2.2872	1.2872	1
0.0453648	1.28714	-2.28714	1.28714	1
0.0453658	1.28708	-2.28708	1.28708	1
0.0453668	1.28702	-2.28702	1.28702	1
0.0453678	1.28696	-2.28696	1.28696	1
0.0453688	1.2869	-2.2869	1.2869	1
0.0453698	1.28684	-2.28684	1.28684	1
0.0453708	1.28678	-2.28678	1.28678	1
0.0453718	1.28672	-2.28672	1.28672	1
0.0453728	1.28666	-2.28665	1.28666	1
0.0453738	1.28659	-2.28659	1.28659	1
0.0453748	1.28653	-2.28653	1.28653	1
0.0453758	1.28647	-2.28647	1.28647	1
0.0453768	1.28641	-2.28641	1.28641	1
0.0453778	1.28635	-2.28635	1.28635	1
0.0453788	1.28629	-2.28629	1.28629	1
0.0453798	1.28623	-2.28623	1.28623	1
0.0453808	1.28617	-2.28617	1.28617	1
0.0453818	1.28611	-2.28611	1.28611	1
0.0453828	1.28605	-2.28605	1.28605	1
0.0453838	1.28599	-2.28599	1.28599	1
0.0453848	1.28593	-2.28593	1.28593	1
0.0453858	1.28587	-2.28587	1.28587	1
0.0453868	1.28581	-2.28581	1.28581	1
0.0453878	1.28575	-2.28575	1.28575	1
0.0453888	1.28569	-2.28569	1.28569	1
0.0453898	1.28563	-2.28563	1.28563	1
0.0453908	1.28557	-2.28557	1.28557	1
0.0453918	1.28551	-2.28551	1.28551	1
0.0453928	1.28545	-2.28545	1.28545	1
0.0453938	1.28539	-2.28539	1.28539	1
0.0453948	1.28533	-2.28533	1.28533	1
0.0453958	1.28527	-2.28527	1.28527	1
0.0453968	1.28521	-2.28521	1.28521	1
0.0453978	1.28515	-2.28515	1.28515	1
0.0453988	1.28509	-2.28509	1.28509	1
0.0453998	1.28503	-2.28503	1.28503	1
0.0454008	1.28497	-2.28497	1.28497	1
0.0454018	1.28491	-2.28491	1.28491	1
0.0454028	1.28485	-2.28485	1.28485	1
0.0454038	1.28479	-2.28479	1.28479	1
0.0454048	1.28473	-2.28473	1.28473	1
0.0454058	1.28467	-2.28467	1.28467	1
0.0454068	1.28461	-2.28461	1.28461	1
0.0454078	1.28455	-2.28455	1.28455	1
0.0454088	1.28449	-2.28449	1.28449	1
0.0454098	1.28443	-2.28443	1.28443	1
0.0454108	1.28437	-2.28437	1.28437	1
0.0454118	1.28431	-2.28431	1.28431	1
0.0454128	1.28425	-2.28425	1.28425	1
0.0454138	1.28419	-2.28419	1.28419	1
0.0454148	1.28413	-2.28413	1.28413	1
0.0454158	1.28407	-2.28407	1.28407	1
0.0454168	1.28401	-2.28401	1.28401	1
0.0454178	1.28395	-2.28395	1.28395	1
0.0454188	1.28389	-2.28389	1.28389	1
0.0454198	1.28383	-2.28383	1.28383	1
0.0454208	1.28377	-2.28377	1.28377	1
0.0454218	1.28371	-2.28371	1.28371	1
0.0454228	1.28365	-2.28365	1.28365	1
0.0454237	1.28359	-2.28359	1.28359	1
0.0454247	1.28353	-2.28353	1.28353	1
0.0454257	1.28347	-2.28347	1.28347	1
0.0454267	1.28341	-2.28341	1.28341	1
0.0454277	1.28335	-2.28335	1.28335	1
0.0454287	1.28329	-2.28329	1.28329	1
0.0454297	1.28323	-2.28323	1.28323	1
0.0454307	1.28317	-2.28317	1.28317	1
0.0454317	1.28311	-2.28311	1.28311	1
0.0454327	1.28305	-2.28305	1.28305	1
0.0454337	1.28299	-2.28299	1.28299	1
0.0454347	1.28293	-2.28293	1.28293	1
0.0454357	1.28287	-2.28287	1.28287	1
0.0454367	1.28281	-2.28281	1.28281	1
0.0454377	1.28275	-2.28275	1.28275	1
0.0454387	1.28269	-2.28269	1.28269	1
0.0454397	1.28263	-2.28263	1.28263	1
0.0454407	1.28257	-2.28257	1.28257	1
0.0454417	1.28251	-2.28251	1.28251	1
0.0454427	1.28245	-2.28245	1.28245	1
0.0454437	1.28239	-2.28239	1.28239	1
0.0454447	1.28233	-2.28233	1.28233	1
0.0454457	1.28226	-2.28226	1.28226	1
0.0454467	1.2822	-2.2822	1.2822	1
0.0454477	1.28214	-2.28214	1.28214	1
0.0454487	1.28208	-2.28208	1.28208	1
0.0454497	1.28202	-2.28202	1.28202	1
0.0454507	1.28196	-2.28196	1.28196	1
0.0454517	1.2819	-2.2819	1.2819	1
0.0454527	1.28184	-2.28184	1.28184	1
0.0454537	1.28178	-2.28178	1.28178	1
0.0454547	1.28172	-2.28172	1.28172	1
0.0454557	1.28166	-2.28166	1.28166	1
0.0454567	1.2816	-2.2816	1.2816	1
0.0454577	1.28154	-2.28154	1.28154	1
0.0454587	1.28148	-2.28148	1.28148	1
0.0454597	1.28142	-2.28142	1.28142	1
0.0454607	1.28136	-2.28136	1.28136	1
0.0454617	1.2813	-2.2813	1.2813	1
0.0454627	1.28124	-2.28124	1.28124	1
0.0454637	1.28118	-2.28118	1.28118	1
0.0454647	1.28112	-2.28112	1.28112	1
0.0454657	1.28106	-2.28106	1.28106	1
0.0454667	1.281	-2.281	1.281	1
0.0454677	1.28094	-2.28094	1.28094	1
0.0454687	1.28088	-2.28088	1.28088	1
0.0454697	1.28082	-2.28082	1.28082	1
0.0454707	1.28076	-2.28076	1.28076	1
0.0454717	1.2807	-2.2807	1.2807	1
0.0454727	1.28064	-2.28064	1.28064	1
0.0454737	1.28058	-2.28058	1.28058	1
0.0454747	1.28052	-2.28052	1.28052	1
0.0454757	1.28046	-2.28046	1.28046	1
0.0454767	1.2804	-2.2804	1.2804	1
0.0454777	1.28034	-2.28034	1.28034	1
0.0454787	1.28028	-2.28028	1.28028	1
0.0454797	1.28022	-2.28022	1.28022	1
0.0454807	1.28016	-2.28016	1.28016	1
0.0454817	1.2801	-2.2801	1.2801	1
0.0454827	1.28004	-2.28004	1.28004	1
0.0454837	1.27998	-2.27998	1.27998	1
0.0454847	1.27992	-2.27992	1.27992	1
0.0454856	1.27986	-2.27986	1.27986	1
0.0454866	1.2798	-2.2798	1.2798	1
0.0454876	1.27974	-2.27974	1.27974	1
0.0454886	1.27968	-2.27968	1.27968	1
0.0454896	1.27962	-2.27962	1.27962	1
0.0454906	1.27956	-2.27956	1.27956	1
0.0454916	1.2795	-2.2795	1.2795	1
0.0454926	1.27944	-2.27944	1.27944	1
0.0454936	1.27938	-2.27938	1.27938	1
0.0454946	1.27931	-2.27931	1.27931	1
0.0454956	1.27925	-2.27925	1.27925	1
0.0454966	1.27919	-2.27919	1.27919	1
0.0454976	1.27913	-2.27913	1.27913	1
0.0454986	1.27907	-2.27907	1.27907	1
0.0454996	1.27901	-2.27901	1.27901	1
0.0455006	1.27895	-2.27895	1.27895	1
0.0455016	1.27889	-2.27889	1.27889	1
0.0455026	1.27883	-2.27883	1.27883	1
0.0455036	1.27877	-2.27877	1.27877	1
0.0455046	1.27871	-2.27871	1.27871	1
0.0455056	1.27865	-2.27865	1.27865	1
0.0455066	1.27859	-2.27859	1.27859	1
0.0455076	1.27853	-2.27853	1.27853	1
0.0455086	1.27847	-2.27847	1.27847	1
0.0455096	1.27841	-2.27841	1.27841	1
0.0455106	1.27835	-2.27835	1.27835	1
0.0455116	1.27829	-2.27829	1.27829	1
0.0455126	1.27823	-2.27823	1.27823	1
0.0455136	1.27817	-2.27817	1.27817	1
0.0455146	1.27811	-2.27811	1.27811	1
0.0455156	1.27805	-2.27805	1.27805	1
0.0455166	1.27799	-2.27799	1.27799	1
0.0455176	1.27793	-2.27793	1.27793	1
0.0455186	1.27787	-2.27787	1.27787	1
0.0455196	1.27781	-2.27781	1.27781	1
0.0455206	1.27775	-2.27775	1.27775	1
0.0455216	1.27769	-2.27769	1.27769	1
0.0455226	1.27763	-2.27763	1.27763	1
0.0455236	1.27757	-2.27757	1.27757	1
0.0455246	1.27751	-2.27751	1.27751	1
0.0455256	1.27745	-2.27745	1.27745	1
0.0455266	1.27739	-2.27739	1.27739	1
0.0455276	1.27733	-2.27733	1.27733	1
0.0455286	1.27727	-2.27727	1.27727	1
0.0455296	1.27721	-2.27721	1.27721	1
0.0455306	1.27715	-2.27715	1.27715	1
0.0455316	1.27709	-2.27709	1.27709	1
0.0455326	1.27703	-2.27703	1.27703	1
0.0455336	1.27696	-2.27696	1.27696	1
0.0455346	1.2769	-2.2769	1.2769	1
0.0455356	1.27684	-2.27684	1.27684	1
0.0455366	1.27678	-2.27678	1.27678	1
0.0455376	1.27672	-2.27672	1.27672	1
0.0455386	1.27666	-2.27666	1.27666	1
0.0455396	1.2766	-2.2766	1.2766	1
0.0455406	1.27654	-2.27654	1.27654	1
0.0455416	1.27648	-2.27648	1.27648	1
0.0455426	1.27642	-2.27642	1.27642	1
0.0455436	1.27636	-2.27636	1.27636	1
0.0455446	1.2763	-2.2763	1.2763	1
0.0455456	1.27624	-2.27624	1.27624	1
0.0455466	1.27618	-2.27618	1.27618	1
0.0455475	1.27612	-2.27612	1.27612	1
0.0455485	1.27606	-2.27606	1.27606	1
0.0455495	1.276	-2.276	1.276	1
0.0455505	1.27594	-2.27594	1.27594	1
0.0455515	1.27588	-2.27588	1.27588	1
0.0455525	1.27582	-2.27582	1.27582	1
0.0455535	1.27576	-2.27576	1.27576	1
0.0455545	1.2757	-2.2757	1.2757	1
0.0455555	1.27564	-2.27564	1.27564	1
0.0455565	1.27558	-2.27558	1.27558	1
0.0455575	1.27552	-2.27552	1.27552	1
0.0455585	1.27546	-2.27546	1.27546	1
0.0455595	1.2754	-2.2754	1.2754	1
0.0455605	1.27534	-2.27534	1.27534	1
0.0455615	1.27528	-2.27528	1.27528	1
0.0455625	1.27522	-2.27522	1.27522	1
0.0455635	1.27516	-2.27516	1.27516	1
0.0455645	1.2751	-2.2751	1.2751	1
0.0455655	1.27504	-2.27504	1.27504	1
0.0455665	1.27498	-2.27498	1.27498	1
0.0455675	1.27491	-2.27491	1.27491	1
0.0455685	1.27485	-2.27485	1.27485	1
0.0455695	1.27479	-2.27479	1.27479	1
0.0455705	1.27473	-2.27473	1.27473	1
0.0455715	1.27467	-2.27467	1.27467	1
0.0455725	1.27461	-2.27461	1.27461	1
0.0455735	1.27455	-2.27455	1.27455	1
0.0455745	1.27449	-2.27449	1.27449	1
0.0455755	1.27443	-2.27443	1.27443	1
0.0455765	1.27437	-2.27437	1.27437	1
0.0455775	1.27431	-2.27431	1.27431	1
0.0455785	1.27425	-2.27425	1.27425	1
0.0455795	1.27419	-2.27419	1.27419	1
0.0455805	1.27413	-2.27413	1.27413	1
0.0455815	1.27407	-2.27407	1.27407	1
0.0455825	1.27401	-2.27401	1.27401	1
0.0455835	1.27395	-2.27395	1.27395	1
0.0455845	1.27389	-2.27389	1.27389	1
0.0455855	1.27383	-2.27383	1.27383	1
0.0455865	1.27377	-2.27377	1.27377	1
0.0455875	1.27371	-2.27371	1.27371	1
0.0455885	1.27365	-2.27365	1.27365	1
0.0455895	1.27359	-2.27359	1.27359	1
0.0455905	1.27353	-2.27353	1.27353	1
0.0455915	1.27347	-2.27347	1.27347	1
0.0455925	1.27341	-2.27341	1.27341	1
0.0455935	1.27335	-2.27335	1.27335	1
0.0455945	1.27329	-2.27329	1.27329	1
0.0455955	1.27323	-2.27323	1.27323	1
0.0455965	1.27317	-2.27317	1.27317	1
0.0455975	1.2731	-2.27311	1.27311	1
0.0455985	1.27304	-2.27304	1.27304	1
0.0455995	1.27298	-2.27298	1.27298	1
0.0456005	1.27292	-2.27292	1.27292	1
0.0456015	1.27286	-2.27286	1.27286	1
0.0456025	1.2728	-2.2728	1.2728	1
0.0456035	1.27274	-2.27274	1.27274	1
0.0456045	1.27268	-2.27268	1.27268	1
0.0456055	1.27262	-2.27262	1.27262	1
0.0456065	1.27256	-2.27256	1.27256	1
0.0456075	1.2725	-2.2725	1.2725	1
0.0456084	1.27244	-2.27244	1.27244	1
0.0456094	1.27238	-2.27238	1.27238	1
0.0456104	1.27232	-2.27232	1.27232	1
0.0456114	1.27226	-2.27226	1.27226	1
0.0456124	1.2722	-2.2722	1.2722	1
0.0456134	1.27214	-2.27214	1.27214	1
0.0456144	1.27208	-2.27208	1.27208	1
0.0456154	1.27202	-2.27202	1.27202	1
0.0456164	1.27196	-2.27196	1.27196	1
0.0456174	1.2719	-2.2719	1.2719	1
0.0456184	1.27184	-2.27184	1.27184	1
0.0456194	1.27178	-2.27178	1.27178	1
0.0456204	1.27172	-2.27172	1.27172	1
0.0456214	1.27166	-2.27166	1.27166	1
0.0456224	1.2716	-2.2716	1.2716	1
0.0456234	1.27154	-2.27154	1.27154	1
0.0456244	1.27148	-2.27148	1.27148	1
0.0456254	1.27141	-2.27141	1.27141	1
0.0456264	1.27135	-2.27135	1.27135	1
0.0456274	1.27129	-2.27129	1.27129	1
0.0456284	1.27123	-2.27123	1.27123	1
0.0456294	1.27117	-2.27117	1.27117	1
0.0456304	1.27111	-2.27111	1.27111	1
0.0456314	1.27105	-2.27105	1.27105	1
0.0456324	1.27099	-2.27099	1.27099	1
0.0456334	1.27093	-2.27093	1.27093	1
0.0456344	1.27087	-2.27087	1.27087	1
0.0456354	1.27081	-2.27081	1.27081	1
0.0456364	1.27075	-2.27075	1.27075	1
0.0456374	1.27069	-2.27069	1.27069	1
0.0456384	1.27063	-2.27063	1.27063	1
0.0456394	1.27057	-2.27057	1.27057	1
0.0456404	1.27051	-2.27051	1.27051	1
0.0456414	1.27045	-2.27045	1.27045	1
0.0456424	1.27039	-2.27039	1.27039	1
0.0456434	1.27033	-2.27033	1.27033	1
0.0456444	1.27027	-2.27027	1.27027	1
0.0456454	1.27021	-2.27021	1.27021	1
0.0456464	1.27015	-2.27015	1.27015	1
0.0456474	1.27009	-2.27009	1.27009	1
0.0456484	1.27003	-2.27003	1.27003	1
0.0456494	1.26997	-2.26997	1.26997	1
0.0456504	1.26991	-2.26991	1.26991	1
0.0456514	1.26984	-2.26984	1.26984	1
0.0456524	1.26978	-2.26978	1.26978	1
0.0456534	1.26972	-2.26972	1.26972	1
0.0456544	1.26966	-2.26966	1.26966	1
0.0456554	1.2696	-2.2696	1.2696	1
0.0456564	1.26954	-2.26954	1.26954	1
0.0456574	1.26948	-2.26948	1.26948	1
0.0456584	1.26942	-2.26942	1.26942	1
0.0456594	1.26936	-2.26936	1.26936	1
0.0456604	1.2693	-2.2693	1.2693	1
0.0456614	1.26924	-2.26924	1.26924	1
0.0456624	1.26918	-2.26918	1.26918	1
0.0456634	1.26912	-2.26912	1.26912	1
0.0456644	1.26906	-2.26906	1.26906	1
0.0456654	1.269	-2.269	1.269	1
0.0456664	1.26894	-2.26894	1.26894	1
0.0456674	1.26888	-2.26888	1.26888	1
0.0456684	1.26882	-2.26882	1.26882	1
0.0456694	1.26876	-2.26876	1.26876	1
0.0456703	1.2687	-2.2687	1.2687	1
0.0456713	1.26864	-2.26864	1.26864	1
0.0456723	1.26858	-2.26858	1.26858	1
0.0456733	1.26852	-2.26852	1.26852	1
0.0456743	1.26846	-2.26846	1.26846	1
0.0456753	1.26839	-2.26839	1.26839	1
0.0456763	1.26833	-2.26833	1.26833	1
0.0456773	1.26827	-2.26827	1.26827	1
0.0456783	1.26821	-2.26821	1.26821	1
0.0456793	1.26815	-2.26815	1.26815	1
0.0456803	1.26809	-2.26809	1.26809	1
0.0456813	1.26803	-2.26803	1.26803	1
0.0456823	1.26797	-2.26797	1.26797	1
0.0456833	1.26791	-2.26791	1.26791	1
0.0456843	1.26785	-2.26785	1.26785	1
0.0456853	1.26779	-2.26779	1.26779	1
0.0456863	1.26773	-2.26773	1.26773	1
0.0456873	1.26767	-2.26767	1.26767	1
0.0456883	1.26761	-2.26761	1.26761	1
0.0456893	1.26755	-2.26755	1.26755	1
0.0456903	1.26749	-2.26749	1.26749	1
0.0456913	1.26743	-2.26743	1.26743	1
0.0456923	1.26737	-2.26737	1.26737	1
0.0456933	1.26731	-2.26731	1.26731	1
0.0456943	1.26725	-2.26725	1.26725	1
0.0456953	1.26719	-2.26719	1.26719	1
0.0456963	1.26713	-2.26713	1.26713	1
0.0456973	1.26707	-2.26707	1.26707	1
0.0456983	1.267	-2.267	1.267	1
0.0456993	1.26694	-2.26694	1.26694	1
0.0457003	1.26688	-2.26688	1.26688	1
0.0457013	1.26682	-2.26682	1.26682	1
0.0457023	1.26676	-2.26676	1.26676	1
0.0457033	1.2667	-2.2667	1.2667	1
0.0457043	1.26664	-2.26664	1.26664	1
0.0457053	1.26658	-2.26658	1.26658	1
0.0457063	1.26652	-2.26652	1.26652	1
0.0457073	1.26646	-2.26646	1.26646	1
0.0457083	1.2664	-2.2664	1.2664	1
0.0457093	1.26634	-2.26634	1.26634	1
0.0457103	1.26628	-2.26628	1.26628	1
0.0457113	1.26622	-2.26622	1.26622	1
0.0457123	1.26616	-2.26616	1.26616	1
0.0457133	1.2661	-2.2661	1.2661	1
0.0457143	1.26604	-2.26604	1.26604	1
0.0457153	1.26598	-2.26598	1.26598	1
0.0457163	1.26592	-2.26592	1.26592	1
0.0457173	1.26586	-2.26586	1.26586	1
0.0457183	1.2658	-2.2658	1.2658	1
0.0457193	1.26573	-2.26573	1.26573	1
0.0457203	1.26567	-2.26567	1.26567	1
0.0457213	1.26561	-2.26561	1.26561	1
0.0457223	1.26555	-2.26555	1.26555	1
0.0457233	1.26549	-2.26549	1.26549	1
0.0457243	1.26543	-2.26543	1.26543	1
0.0457253	1.26537	-2.26537	1.26537	1
0.0457263	1.26531	-2.26531	1.26531	1
0.0457273	1.26525	-2.26525	1.26525	1
0.0457283	1.26519	-2.26519	1.26519	1
0.0457293	1.26513	-2.26513	1.26513	1
0.0457303	1.26507	-2.26507	1.26507	1
0.0457313	1.26501	-2.26501	1.26501	1
0.0457322	1.26495	-2.26495	1.26495	1
0.0457332	1.26489	-2.26489	1.26489	1
0.0457342	1.26483	-2.26483	1.26483	1
0.0457352	1.26477	-2.26477	1.26477	1
0.0457362	1.26471	-2.26471	1.26471	1
0.0457372	1.26465	-2.26465	1.26465	1
0.0457382	1.26459	-2.26459	1.26459	1
0.0457392	1.26453	-2.26453	1.26453	1
0.0457402	1.26446	-2.26446	1.26446	1
0.0457412	1.2644	-2.2644	1.2644	1
0.0457422	1.26434	-2.26434	1.26434	1
0.0457432	1.26428	-2.26428	1.26428	1
0.0457442	1.26422	-2.26422	1.26422	1
0.0457452	1.26416	-2.26416	1.26416	1
0.0457462	1.2641	-2.2641	1.2641	1
0.0457472	1.26404	-2.26404	1.26404	1
0.0457482	1.26398	-2.26398	1.26398	1
0.0457492	1.26392	-2.26392	1.26392	1
0.0457502	1.26386	-2.26386	1.26386	1
0.0457512	1.2638	-2.2638	1.2638	1
0.0457522	1.26374	-2.26374	1.26374	1
0.0457532	1.26368	-2.26368	1.26368	1
0.0457542	1.26362	-2.26362	1.26362	1
0.0457552	1.26356	-2.26356	1.26356	1
0.0457562	1.2635	-2.2635	1.2635	1
0.0457572	1.26344	-2.26344	1.26344	1
0.0457582	1.26338	-2.26338	1.26338	1
0.0457592	1.26332	-2.26332	1.26332	1
0.0457602	1.26325	-2.26325	1.26325	1
0.0457612	1.26319	-2.26319	1.26319	1
0.0457622	1.26313	-2.26313	1.26313	1
0.0457632	1.26307	-2.26307	1.26307	1
0.0457642	1.26301	-2.26301	1.26301	1
0.0457652	1.26295	-2.26295	1.26295	1
0.0457662	1.26289	-2.26289	1.26289	1
0.0457672	1.26283	-2.26283	1.26283	1
0.0457682	1.26277	-2.26277	1.26277	1
0.0457692	1.26271	-2.26271	1.26271	1
0.0457702	1.26265	-2.26265	1.26265	1
0.0457712	1.26259	-2.26259	1.26259	1
0.0457722	1.26253	-2.26253	1.26253	1
0.0457732	1.26247	-2.26247	1.26247	1
0.0457742	1.26241	-2.26241	1.26241	1
0.0457752	1.26235	-2.26235	1.26235	1
0.0457762	1.26229	-2.26229	1.26229	1
0.0457772	1.26223	-2.26223	1.26223	1
